number,kase,gender,numeralized,kase_name,gender_name
1179,0,1,одна тысяча сто семьдесят девять,nomn,femn
1179,1,0,одной тысячи ста семидесяти девяти,gent,masc
1179,1,1,одной тысячи ста семидесяти девяти,gent,femn
1179,2,0,одной тысяче ста семидесяти девяти,datv,masc
1179,2,1,одной тысяче ста семидесяти девяти,datv,femn
1179,3,0,одну тысячу сто семьдесят девять,accs,masc
1179,3,1,одну тысячу сто семьдесят девять,accs,femn
1179,4,0,одной тысячей ста семьюдесятью девятью,ablt,masc
1179,4,1,одной тысячей ста семьюдесятью девятью,ablt,femn
1179,5,0,одной тысяче ста семидесяти девяти,loct,masc
1179,5,1,одной тысяче ста семидесяти девяти,loct,femn
1180,0,0,одна тысяча сто восемьдесят,nomn,masc
1180,0,1,одна тысяча сто восемьдесят,nomn,femn
1180,1,0,одной тысячи ста восьмидесяти,gent,masc
1180,1,1,одной тысячи ста восьмидесяти,gent,femn
1180,2,0,одной тысяче ста восьмидесяти,datv,masc
1180,2,1,одной тысяче ста восьмидесяти,datv,femn
1180,3,0,одну тысячу сто восемьдесят,accs,masc
1180,3,1,одну тысячу сто восемьдесят,accs,femn
1180,4,0,одной тысячей ста восемьюдесятью,ablt,masc
1180,4,1,одной тысячей ста восемьюдесятью,ablt,femn
1180,5,0,одной тысяче ста восьмидесяти,loct,masc
1180,5,1,одной тысяче ста восьмидесяти,loct,femn
1181,0,0,одна тысяча сто восемьдесят один,nomn,masc
1181,0,1,одна тысяча сто восемьдесят одна,nomn,femn
1181,1,0,одной тысячи ста восьмидесяти одного,gent,masc
1181,1,1,одной тысячи ста восьмидесяти одной,gent,femn
1181,2,0,одной тысяче ста восьмидесяти одному,datv,masc
1181,2,1,одной тысяче ста восьмидесяти одной,datv,femn
1181,3,0,одну тысячу сто восемьдесят один,accs,masc
1181,3,1,одну тысячу сто восемьдесят одну,accs,femn
1181,4,0,одной тысячей ста восемьюдесятью одним,ablt,masc
1181,4,1,одной тысячей ста восемьюдесятью одной,ablt,femn
1181,5,0,одной тысяче ста восьмидесяти одном,loct,masc
1181,5,1,одной тысяче ста восьмидесяти одной,loct,femn
1182,0,0,одна тысяча сто восемьдесят два,nomn,masc
1182,0,1,одна тысяча сто восемьдесят две,nomn,femn
1182,1,0,одной тысячи ста восьмидесяти двух,gent,masc
1182,1,1,одной тысячи ста восьмидесяти двух,gent,femn
1182,2,0,одной тысяче ста восьмидесяти двум,datv,masc
1182,2,1,одной тысяче ста восьмидесяти двум,datv,femn
1182,3,0,одну тысячу сто восемьдесят два,accs,masc
1182,3,1,одну тысячу сто восемьдесят две,accs,femn
1182,4,0,одной тысячей ста восемьюдесятью двумя,ablt,masc
1182,4,1,одной тысячей ста восемьюдесятью двумя,ablt,femn
1182,5,0,одной тысяче ста восьмидесяти двух,loct,masc
1182,5,1,одной тысяче ста восьмидесяти двух,loct,femn
1183,0,0,одна тысяча сто восемьдесят три,nomn,masc
1183,0,1,одна тысяча сто восемьдесят три,nomn,femn
1183,1,0,одной тысячи ста восьмидесяти трёх,gent,masc
1183,1,1,одной тысячи ста восьмидесяти трёх,gent,femn
1183,2,0,одной тысяче ста восьмидесяти трём,datv,masc
1183,2,1,одной тысяче ста восьмидесяти трём,datv,femn
1183,3,0,одну тысячу сто восемьдесят три,accs,masc
1183,3,1,одну тысячу сто восемьдесят три,accs,femn
1183,4,0,одной тысячей ста восемьюдесятью тремя,ablt,masc
1183,4,1,одной тысячей ста восемьюдесятью тремя,ablt,femn
1183,5,0,одной тысяче ста восьмидесяти трёх,loct,masc
1183,5,1,одной тысяче ста восьмидесяти трёх,loct,femn
1184,0,0,одна тысяча сто восемьдесят четыре,nomn,masc
1184,0,1,одна тысяча сто восемьдесят четыре,nomn,femn
1184,1,0,одной тысячи ста восьмидесяти четырёх,gent,masc
1184,1,1,одной тысячи ста восьмидесяти четырёх,gent,femn
1184,2,0,одной тысяче ста восьмидесяти четырём,datv,masc
1184,2,1,одной тысяче ста восьмидесяти четырём,datv,femn
1184,3,0,одну тысячу сто восемьдесят четыре,accs,masc
1184,3,1,одну тысячу сто восемьдесят четыре,accs,femn
1184,4,0,одной тысячей ста восемьюдесятью четырьмя,ablt,masc
1184,4,1,одной тысячей ста восемьюдесятью четырьмя,ablt,femn
1184,5,0,одной тысяче ста восьмидесяти четырёх,loct,masc
1184,5,1,одной тысяче ста восьмидесяти четырёх,loct,femn
1185,0,0,одна тысяча сто восемьдесят пять,nomn,masc
1185,0,1,одна тысяча сто восемьдесят пять,nomn,femn
1185,1,0,одной тысячи ста восьмидесяти пяти,gent,masc
1185,1,1,одной тысячи ста восьмидесяти пяти,gent,femn
1185,2,0,одной тысяче ста восьмидесяти пяти,datv,masc
1185,2,1,одной тысяче ста восьмидесяти пяти,datv,femn
1185,3,0,одну тысячу сто восемьдесят пять,accs,masc
1185,3,1,одну тысячу сто восемьдесят пять,accs,femn
1185,4,0,одной тысячей ста восемьюдесятью пятью,ablt,masc
1185,4,1,одной тысячей ста восемьюдесятью пятью,ablt,femn
1185,5,0,одной тысяче ста восьмидесяти пяти,loct,masc
1185,5,1,одной тысяче ста восьмидесяти пяти,loct,femn
1186,0,0,одна тысяча сто восемьдесят шесть,nomn,masc
1186,0,1,одна тысяча сто восемьдесят шесть,nomn,femn
1186,1,0,одной тысячи ста восьмидесяти шести,gent,masc
1186,1,1,одной тысячи ста восьмидесяти шести,gent,femn
1186,2,0,одной тысяче ста восьмидесяти шести,datv,masc
1186,2,1,одной тысяче ста восьмидесяти шести,datv,femn
1186,3,0,одну тысячу сто восемьдесят шесть,accs,masc
1186,3,1,одну тысячу сто восемьдесят шесть,accs,femn
1186,4,0,одной тысячей ста восемьюдесятью шестью,ablt,masc
1186,4,1,одной тысячей ста восемьюдесятью шестью,ablt,femn
1186,5,0,одной тысяче ста восьмидесяти шести,loct,masc
1186,5,1,одной тысяче ста восьмидесяти шести,loct,femn
1187,0,0,одна тысяча сто восемьдесят семь,nomn,masc
1187,0,1,одна тысяча сто восемьдесят семь,nomn,femn
